fingerprint,minutia,dA0,dA1,dA2,dA3,dA4,dA5,dA6,dA7,dR0,dR1,dR2,dR3,dR4,dR5,dR6,dR7,rA30,rA60,rA90,rR30,rR60,rR90,B1,B2,B3,B4,B5,B6,B7,B8,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,score_change
G047X4I_1_1,v33,22.627416997969522,30.01666203960727,33.54101966249684,37.48332962798263,42.04759208325728,42.720018726587654,47.41307836451879,56.61271941887264,0.08389736715512756,0.11129502391432011,0.12436254839137698,0.1389797460433829,0.1559030034808935,0.15839621006233587,0.17579701845154574,0.2099072159743903,1,8,8,1,7,0,158.0,179.0,186.0,3.0,2.0,166.0,163.0,359.0,68.0,343.5275401516562,135.9091524329964,184.52754015165618,114.43494882292201,172.4295656148385,218.78897345918335,169.4295656148385,314.2736890060937,280.6156481841641,231.55604521958347,264.6156481841641,235.64597536373867,138.55604521958344,98.34467190209969,154.55604521958347,0.043312
G047X4I_1_1,v34,20.09975124224178,25.632011235952593,31.78049716414141,43.56604182158393,56.08029957123981,56.61271941887264,63.387695966961914,69.00724599634447,0.0629147191993385,0.08023138047774096,0.09947690550991739,0.1363671248861628,0.17553830679875707,0.17720484708606055,0.19841136561298336,0.2160012555506364,2,6,8,2,4,2,142.0,164.0,167.0,221.0,179.0,1.0,288.0,308.0,191.71059313749964,253.06789956241022,138.55604521958344,95.06789956241022,133.72435568542238,144.8059435184577,26.865977693603696,18.805943518457724,164.13897243697886,221.15238973400545,279.34467190209966,223.1523897340054,68.34019174590989,112.79279649503218,352.83031548625803,312.7927964950322,0.041571
G047X4I_1_1,v35,18.439088914585774,28.284271247461902,29.410882339705484,32.31098884280702,34.058772731852805,35.84689665786984,37.53664875824692,45.34313619501854,0.05122522531747401,0.078575908728641,0.08170572210026003,0.08976244386966017,0.09461792365704817,0.09958547120942932,0.1042797341675097,0.12596676435316786,3,8,8,3,5,0,254.0,117.0,322.0,301.0,230.0,58.0,348.0,116.0,107.60129464500446,25.36646066342982,28.13010235415601,68.36646066342979,332.8188889145228,50.44033203100551,272.1985905136482,209.44033203100554,46.36646066342979,341.8865817669107,290.85861444792465,349.8865817669107,22.760299703897857,72.94148639091438,60.42366562500263,20.941486390914406,-0.020816
G047X4I_1_1,v36,31.11269837220809,43.9089968002003,47.38143096192854,49.01020301937138,62.297672508690084,63.25345840347388,63.694583757176716,65.0,0.08145104079307654,0.1149509260421747,0.12404153506536521,0.12830555542471486,0.16309129488272406,0.1655934808061097,0.16674831857522474,0.17016581423484656,0,4,8,0,4,4,349.0,323.0,1.0,194.0,255.0,231.0,302.0,216.0,296.0,71.0,255.06858282186244,225.0,255.72499504211075,304.855042535302,4.830860672092584,317.855042535302,138.27421215472745,220.43494882292202,93.77432590266328,16.43494882292201,226.13549187810037,271.96377305985453,50.619864948040416,5.96377305985456,-0.061423
G047X4I_1_1,v37,16.0,31.11269837220809,37.05401462729781,37.53664875824692,37.8021163428716,55.97320787662612,58.180752831155424,59.033888572581766,0.04056878069109337,0.07888776481064048,0.09395226207121317,0.0951760044594951,0.09584911047332216,0.14192279968273908,0.1475201376281159,0.14968330492771956,1,8,8,1,7,0,334.0,11.0,313.0,12.0,322.0,266.0,129.0,128.0,225.0,255.06858282186244,127.0,112.06858282186246,207.09405805891714,272.1985905136482,214.76029970389786,151.19859051364818,265.5238204386386,314.00354085174945,108.37851529588266,78.00354085174949,355.6375469846878,277.0053832080835,20.941486390914406,96.00538320808352,-0.035842
G047X4I_1_1,v38,30.528675044947494,36.40054944640259,61.29437168288782,63.387695966961914,66.70832032063167,88.45903006477066,92.64987857520376,95.03683496413377,0.08765481259893583,0.1045143077950504,0.1759901684341929,0.18200058151498213,0.19153485396551734,0.25398611933190884,0.26601900448895205,0.2728725025410439,0,2,6,0,2,4,293.0,357.0,280.0,72.0,214.0,236.0,269.0,239.0,143.3924977537511,199.77514056883194,128.07549825507886,83.77514056883194,100.23744553816726,42.86570780277381,320.3401917459099,14.865707802773784,119.87528085392756,253.06789956241022,128.42071239679456,95.06789956241022,93.66091272167381,35.44003482817618,129.47114463301483,185.44003482817618,-0.072909
G047X4I_1_1,v39,36.40054944640259,42.95346318982906,46.51881339845203,76.84399781375251,81.49233092751734,86.35392289873113,95.90099061010788,102.80077820717118,0.10995990721319722,0.12975515201476903,0.14052547235567478,0.2321327287087539,0.2461745573530775,0.2608606049593156,0.28970068280613087,0.31054377488860024,0,3,6,0,3,3,3.0,296.0,283.0,272.0,129.0,75.0,217.0,276.0,311.07549825507886,30.392497753751087,199.77514056883194,143.3924977537511,136.53665493812838,293.18592516570965,116.06906269888941,102.18592516570965,307.39605285494326,260.18111108547726,342.34569362307667,26.1811110854772,135.49958852979813,181.20320103316442,102.09283729704154,60.20320103316445,-0.04041
G047X4I_1_1,v40,16.0,21.095023109728988,29.410882339705484,30.805843601498726,43.04648650006177,43.9089968002003,44.10215414239989,46.95742752749558,0.041092020023169015,0.05417731950088729,0.07553453537514036,0.07911714638146242,0.11055419282422581,0.11276933598194343,0.11326541256777391,0.12059847201227226,3,8,8,3,5,0,26.0,339.0,38.0,348.0,154.0,37.0,155.0,292.0,71.0,74.09405805891711,209.44033203100554,207.09405805891714,190.81888891452277,174.97493401088195,289.86597769360367,304.97493401088195,21.663000766067114,35.50436138175502,112.06858282186246,98.50436138175502,347.03059609653786,68.36646066342979,93.56505117707799,25.36646066342982,0.001608
G047X4I_1_1,v41,30.805843601498726,31.304951684997057,37.8021163428716,45.60701700396552,58.034472514187634,61.773780845922005,66.64082832618455,68.76772498781678,0.074007191758492,0.07520623659302066,0.09081486322054873,0.10956516226619659,0.13942057200314634,0.1484037932494338,0.1600962669511425,0.1652058705420747,0,5,8,0,5,3,12.0,351.0,38.0,166.0,50.0,167.0,161.0,49.0,121.86597769360368,50.44033203100551,140.56505117707798,209.44033203100554,123.52382043863862,72.94148639091438,341.1250163489018,20.941486390914406,174.97493401088195,91.13010235415598,319.05460409907715,28.13010235415601,348.2039735055001,26.35535986508353,131.12759170251172,94.35535986508353,-0.138388
G047X4I_1_1,v42,21.095023109728988,22.0,30.528675044947494,31.304951684997057,32.31098884280702,37.05401462729781,44.0,46.010868281309364,0.054702477766124045,0.05704921509660247,0.07916531587515863,0.08117831464846113,0.08378711602169182,0.09608647503024395,0.11409843019320494,0.11931290551644827,2,8,8,2,6,0,21.0,175.0,176.0,9.0,59.0,47.0,313.0,170.0,50.44033203100551,47.66300076606714,19.0,21.663000766067114,321.6075022462489,319.05460409907715,329.565051177078,332.05460409907715,151.19859051364818,214.76029970389786,74.09405805891711,22.760299703897857,67.0,20.069412558833022,12.754635733231652,57.069412558832994,-0.107533
G047X4I_1_1,v43,30.528675044947494,38.118237105091836,42.95346318982906,43.56604182158393,55.44366510251645,66.48308055437865,68.8839603971781,74.32361670424818,0.09545572519986466,0.11918643573131815,0.13430500906423717,0.1362203931236505,0.17335882583528736,0.20787638698684796,0.21538335301713718,0.2323918323194621,0,5,8,0,5,3,67.0,347.0,64.0,139.0,281.0,336.0,303.0,306.0,30.392497753751087,0.23744553816729308,76.51398845800126,100.23744553816726,83.77514056883194,87.34569362307667,345.86597769360367,342.34569362307667,146.85601358542897,180.01940047523658,82.16125981682828,55.01940047523655,145.6810615684853,282.05460409907715,144.8059435184577,105.05460409907715,-0.212969
G047X4I_1_1,v44,31.89043743820395,38.118237105091836,46.51881339845203,51.03920062069938,61.29437168288782,65.14598989960932,69.83552104767315,74.0,0.11069599172172868,0.1323135208542871,0.16147304949447883,0.1771639207000725,0.21276099688332278,0.22613048104482555,0.24240847353554565,0.25686393933231866,0,4,8,0,4,4,349.0,13.0,77.0,206.0,80.0,353.0,152.0,191.0,102.18592516570965,82.16125981682828,269.5139884580013,286.16125981682825,33.53665493812838,358.39605285494326,275.75425743410494,307.39605285494326,0.23744553816729308,354.89986652846557,82.87869659584133,87.89986652846558,14.865707802773784,39.63474226497203,281.92464441605125,258.6347422649721,-0.139203
G047X4I_1_1,v45,18.439088914585774,19.4164878389476,22.360679774997898,24.08318915758459,44.0,46.95742752749558,49.193495504995376,49.193495504995376,0.05373841094125568,0.05658691746422978,0.0651673954304838,0.07018743288897186,0.12823247896727044,0.136851530404016,0.14336826994706436,0.14336826994706436,4,8,8,4,4,0,106.0,164.0,336.0,223.0,47.0,68.0,222.0,194.0,33.60129464500449,52.85861444792465,309.11134196037204,290.85861444792465,16.43494882292201,8.619655276155129,68.36646066342979,75.61965527615513,294.0,209.44033203100554,341.565051177078,50.44033203100551,82.43494882292202,154.0,17.565051177077976,306.0,-0.077497
G047X4I_1_1,v46,8.94427190999916,24.596747752497688,38.01315561749642,46.486557196677836,64.28063471995279,65.14598989960932,75.66372975210778,79.2464510246358,0.03501504876259268,0.09629138409712988,0.1488139572410189,0.18198564214343985,0.25164592287196763,0.2550336165956749,0.2962084799622262,0.3102341224429856,2,4,8,2,2,4,198.0,213.0,356.0,343.0,161.0,7.0,163.0,350.0,289.565051177078,316.84181456019166,161.434948822922,151.84181456019166,239.492564241225,280.0531369460265,119.17528998175993,87.0531369460265,321.3558250428552,282.30993247402023,269.87869659584135,308.30993247402023,2.46454101443544,50.14090136632308,102.04540848888723,57.14090136632309,0.151915
G047X4I_1_1,v47,16.15549442140351,23.769728648009426,30.01666203960727,40.24922359499622,40.792156108742276,76.02631123499285,85.90692637965812,107.91200118615167,0.04395145859124524,0.06466618830396417,0.08166113919320023,0.10949909906945231,0.11097616162620924,0.20683163157563214,0.23371211174289025,0.2935775116450762,2,5,7,2,3,2,196.0,182.0,193.0,179.0,170.0,357.0,170.0,173.0,232.19859051364818,231.93210043758978,37.75097634278768,37.93210043758978,72.9091524329964,143.030860259843,353.565051177078,309.030860259843,306.69006752597977,232.51398845800128,208.43494882292202,239.51398845800128,305.9052429229879,241.4161834818409,18.48808576894851,64.4161834818409,-0.047981
G047X4I_1_1,v48,31.89043743820395,35.4682957019364,38.01315561749642,46.09772228646444,55.08175741568164,66.48308055437865,68.24954212300622,70.66116330771806,0.12447234804202849,0.13843717432926034,0.14837007944357897,0.17992514977269403,0.21499095749617422,0.2594917413003945,0.26638646074722383,0.27579931850531064,0,5,8,0,5,3,11.0,217.0,4.0,202.0,167.0,24.0,347.0,165.0,293.18592516570965,249.7542574341049,237.57392125990086,275.75425743410494,63.49256424122504,271.565051177078,266.73139699916044,289.565051177078,333.80251395393555,286.6005425166587,286.16125981682825,323.6005425166587,87.0531369460265,4.397181027296369,289.0723221489595,2.3971810272963694,-0.133573
G047X4I_1_1,v49,33.13608305156178,41.10960958218893,50.695167422546305,50.695167422546305,51.03920062069938,59.665735560705194,68.3593446428504,82.28000972289685,0.08788639038383333,0.10903446827572287,0.13445811527387816,0.13445811527387816,0.13537058992910012,0.158250633301076,0.18130857652414628,0.2182301705376516,0,6,8,0,6,2,178.0,180.0,168.0,351.0,178.0,350.0,178.0,175.0,135.8055710922652,61.00797980144131,191.94518622903755,243.00797980144134,198.98871680208066,243.98871680208063,291.9887168020806,246.98871680208063,85.62415507994896,39.00310069207643,352.5596679689945,31.00310069207643,56.87739260664313,15.183919250844326,158.63754698468782,192.18391925084435,0.112694
G047X4I_1_1,v50,12.727922061357855,27.730849247724095,30.364452901377952,35.84689665786984,47.38143096192854,47.70744176750625,51.088159097779204,70.00714249274856,0.05139501828754839,0.11197644810719241,0.12261087117241774,0.1447488364873386,0.19132498604558057,0.1926414092004233,0.20629265786275788,0.2826870208136685,2,7,8,2,5,1,174.0,181.0,354.0,359.0,176.0,182.0,171.0,177.0,94.0,107.29857033049427,300.3589941756947,294.2985703304943,336.2414593989399,33.62374875117381,264.14138555207535,218.62374875117382,186.85509739626673,180.41739424346895,0.023867555796698525,6.417394243468948,132.6335393365702,188.18426739242688,51.18154453831136,14.184267392426875,0.032095
G047X4I_1_1,v51,23.769728648009426,35.84689665786984,41.48493702538308,41.593268686170845,43.278170016764804,43.382023926967726,45.17742799230607,47.01063709417264,0.11128633079198798,0.16782983341578825,0.1942262990485671,0.19473349175640992,0.20262194894517307,0.20310817749140647,0.21151399203305693,0.22009680412747648,1,8,8,1,7,0,175.0,1.0,355.0,357.0,172.0,178.0,329.0,174.0,251.24902365721238,94.0,85.14138555207535,100.0,33.62374875117381,46.172875421838725,240.6887865603668,228.17287542183874,176.3141001604973,188.18426739242688,26.025606037568707,14.184267392426875,230.699472808055,156.66778014613038,114.16125981682828,181.66778014613035,-0.229922
G047X4I_1_1,v52,14.035668847618199,16.0,17.69180601295413,26.076809620810597,33.54101966249684,41.593268686170845,42.190046219457976,56.142675390472796,0.05726936561614261,0.06528437367726699,0.07218740467346353,0.10640051147474686,0.1368565288226877,0.16971190596043406,0.17214692142826624,0.22907746246457045,4,8,8,4,4,0,332.0,353.0,176.0,181.0,174.0,3.0,177.0,183.0,297.0856167799749,343.5275401516562,224.0,184.52754015165618,4.290610042638548,90.02506598911802,317.6012946450045,275.02506598911805,108.434948822922,78.45330945407267,63.68878656036679,87.45330945407267,169.4295656148385,153.78075330951538,328.0856167799749,339.7807533095154,-0.031175
G047X4I_1_1,v53,33.24154027718932,41.43669871020132,50.039984012787215,51.66236541235796,52.354560450833695,55.569775957799216,60.29925372672534,70.9365914038728,0.11154879287647423,0.1390493245308769,0.16791940943888328,0.17336364232334886,0.17568644446588488,0.18647575824764837,0.20234648901585683,0.2380422530331302,0,6,8,0,6,2,176.0,353.0,182.0,196.0,185.0,354.0,171.0,208.0,4.781124764868707,298.16634582208246,247.74683660542613,295.16634582208246,239.29061004263852,309.030860259843,208.3532968661083,143.030860259843,211.476881393688,210.58440116690446,198.74356283647074,199.58440116690446,40.28940686250036,329.13402230639633,132.57392125990086,186.1340223063963,-0.023428
G047X4I_1_1,v54,25.059928172283335,25.317977802344327,26.90724809414742,30.364452901377952,41.48493702538308,42.95346318982906,54.08326913195984,55.569775957799216,0.09961686289471915,0.1006426477429874,0.10696022853064109,0.12070312096485625,0.16490866436019408,0.17074626966277917,0.21498886864230576,0.22089794969168744,3,8,8,3,5,0,177.0,182.0,180.0,6.0,5.0,359.0,187.0,6.0,107.38954033403479,71.9422954898717,221.9097230791777,256.94229548987164,0.9872124958166637,94.0,162.24145939893998,100.0,218.62374875117382,186.75425743410494,330.0947570770121,0.7542574341049146,322.8201698801358,354.7571208973024,24.74356283647076,353.75712089730246,-0.018532
G047X4I_1_1,v55,29.0,40.607881008493905,41.23105625617661,41.43669871020132,42.95346318982906,46.486557196677836,67.62396025078685,68.24954212300622,0.11180589160250093,0.15655863249113536,0.15896120711843792,0.15975403601235375,0.16560173273634626,0.1792231370656973,0.2607157644665968,0.2631276175353502,1,6,8,1,5,2,178.0,215.0,183.0,7.0,1.0,17.0,181.0,13.0,2.3971810272963694,329.13402230639633,163.0737544933483,186.1340223063963,298.16634582208246,4.781124764868707,74.74683660542611,8.781124764868707,151.0947570770121,135.0090869015702,316.17528998175993,331.0090869015702,342.532348560901,305.0922221901453,280.0531369460265,317.0922221901453,-0.101157
G047X4I_1_1,v56,22.360679774997898,27.80287754891569,31.240998703626616,33.12099032335839,34.058772731852805,46.04345773288535,50.80354318352215,56.08029957123981,0.06838544085609137,0.08502925927933706,0.09554403044226262,0.10129358980337229,0.10416160026089354,0.14081424121653163,0.15537196241865883,0.17150981312334757,2,8,8,2,6,0,24.0,348.0,345.0,188.0,130.0,247.0,323.0,181.0,220.43494882292202,214.26477372789242,353.30575953331083,358.2647737278924,337.8055710922652,332.18612248637504,349.8865817669107,355.18612248637504,356.3664606634298,91.13010235415598,75.61965527615513,28.13010235415601,286.2039737217317,191.71059313749964,165.13897243697886,229.71059313749964,0.053644
G047X4I_1_1,v57,12.36931687685298,16.0,22.02271554554524,30.01666203960727,31.622776601683793,52.3450093132096,57.271284253105414,57.42821606144492,0.047512134805798696,0.061458054996986124,0.08459207894881879,0.11529785415350807,0.12146714647148053,0.20106390382431166,0.2199863585859611,0.22058915381769273,3,8,8,3,5,0,183.0,7.0,339.0,181.0,188.0,184.0,190.0,10.0,302.96375653207355,4.290610042638548,51.0,8.29061004263852,343.5275401516562,68.0,136.90915243299636,90.0,287.304846468766,339.87869659584135,184.54815769897797,155.87869659584135,311.9052429229879,6.56335175318992,61.00126755749534,6.563351753189863,0.010612
